Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_PageViews,Total_Duration,Avg_Time_Per_Page,Bounce_Exit_Ratio,Engagement_Score,Month_Encoded,VisitorType_Freq
6,0.9249869073381022,2,2.071002740156265,162,1.9737927017508692,0.0,0.003964551,1.952830745000835,0.0,Sep,2,2,1,6,Returning_Visitor,0,0,170,6411.42547011,37.49371619947368,0.0,11.6793742948,0.19196428571428573,0.8546497337156903
14,1.4477750570834325,0,-0.4947987296998535,90,2.2778953706343215,0.008247423,0.032048254,1.9025185560366922,0.0,Sep,3,2,8,2,Returning_Visitor,0,0,104,8440.709197,80.38770663809524,0.2495569962637058,5.650770462300001,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,4,-1.5303886522286696,0.15,0.15,-0.5328007247722796,0.0,Sep,3,2,1,13,Returning_Visitor,0,0,4,18.2,3.6399999999999997,0.9933774834437086,0.42500000000000004,0.19196428571428573,0.8546497337156903
7,1.069261864361306,1,2.0387321765948445,54,0.997229974783983,0.027118644,0.043050847,1.9517468190760616,0.0,Jul,2,2,6,1,Returning_Visitor,0,1,62,2410.8500003,38.26746032222222,0.6156213976997991,11.3535916024,0.1527777777777778,0.8546497337156903
3,1.367799921330845,1,2.072264408878786,53,1.1020984909815243,0.0,0.010606061,1.9721279338660644,0.0,Jul,2,2,9,4,Returning_Visitor,0,1,57,3096.5077659999997,53.38806493103448,0.0,26.987088117800003,0.1527777777777778,0.8546497337156903
4,1.0482321436954212,0,-0.4947987296998535,12,-0.46327091026163403,0.025,0.04375,-0.5328007247722796,0.0,Sep,3,2,3,13,Returning_Visitor,0,0,16,385.6,22.68235294117647,0.558659217877095,0.48375,0.19196428571428573,0.8546497337156903
2,1.0707102170001397,1,1.7722308057911549,47,0.4291192800070327,0.0,0.002721088,1.7560162788656086,0.0,Nov,2,2,1,4,Returning_Visitor,0,0,50,1233.803333,24.192222215686275,0.0,2.7027448633999995,0.25486250838363517,0.8546497337156903
1,-0.20497614352008775,0,-0.4947987296998535,28,0.26561077653806814,0.0,0.003571429,-0.5328007247722796,0.0,Nov,2,2,9,2,New_Visitor,1,0,29,881.6666667,29.388888889999997,0.0,0.4992857142,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,19,-0.23580207168287678,0.056140351,0.092982456,-0.5328007247722796,0.0,Aug,1,1,2,1,Returning_Visitor,0,0,19,401.9,20.095,0.5973492648457708,0.46456140349999997,0.17551963048498845,0.8546497337156903
7,1.0378199555702237,0,-0.4947987296998535,26,-0.2993003532762554,0.0,0.008800253,-0.5328007247722796,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,33,474.3816667,13.952401961764705,0.0,0.4982399494,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,19,0.30126312453791226,0.0,0.0,-0.5328007247722796,0.0,Aug,1,1,1,4,Returning_Visitor,0,0,19,923.22,46.161,0.0,0.5,0.17551963048498845,0.8546497337156903
2,1.1598413722758993,0,-0.4947987296998535,36,0.34635206403604013,0.0,0.010526316,-0.5328007247722796,0.0,Aug,2,4,8,6,New_Visitor,1,0,38,1148.625,29.451923076923077,0.0,0.4978947368,0.17551963048498845,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,8,-1.2760366874701967,0.025,0.0625,-0.5328007247722796,0.0,Jul,2,2,9,1,Returning_Visitor,0,0,8,41.13333333,4.57037037,0.3937007874015748,0.48,0.1527777777777778,0.8546497337156903
2,1.2073748412834044,0,-0.4947987296998535,7,0.19235767406699128,0.025,0.0375,-0.5328007247722796,0.0,Nov,3,3,3,5,Returning_Visitor,1,0,9,980.9333333,98.09333333,0.6493506493506493,0.485,0.25486250838363517,0.8546497337156903
14,1.4927636022701116,2,1.9453593519619579,33,0.28208271866890167,0.004269006,0.03466118,-0.5328007247722796,0.0,Sep,1,8,1,3,Returning_Visitor,0,0,49,1396.9531578,27.939063156000003,0.11971017223771058,0.4917870622,0.19196428571428573,0.8546497337156903
15,1.4499026464686906,0,-0.4947987296998535,110,2.572175462991829,0.0128,0.02480939,1.9303106364139353,0.0,Oct,2,2,3,3,Returning_Visitor,0,0,125,10698.083735400001,84.90542647142858,0.49594353062974367,7.692726872,0.20947176684881602,0.8546497337156903
4,1.1282195482080248,0,-0.4947987296998535,1,-1.156367490857891,0.0,0.04,-0.5328007247722796,0.0,Jul,1,8,1,5,Returning_Visitor,0,0,5,207.35,34.55833333333333,0.0,0.492,0.1527777777777778,0.8546497337156903
5,0.6396724181716604,0,-0.4947987296998535,123,1.5051783862033479,0.002090592,0.015563298,-0.5328007247722796,0.0,June,2,2,1,4,Returning_Visitor,0,0,128,3923.68999967,30.416201547829456,0.12621834129893697,0.4962601628,0.10175438596491228,0.8546497337156903
3,0.9146606391551848,0,-0.4947987296998535,28,0.03944119900724116,0.007142857,0.008214286,-0.5328007247722796,0.0,Sep,1,2,2,2,Returning_Visitor,0,0,31,707.2542857,22.101696428125,0.7751937589087208,0.49621428570000004,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,2,-1.5625219247853206,0.0,0.1,-0.5328007247722796,0.0,Oct,1,1,1,2,New_Visitor,0,0,2,16.2,5.3999999999999995,0.0,0.48,0.20947176684881602,0.13871364195002048
5,0.8678863735039949,3,2.0455744086588923,6,-0.9666562083742232,0.0,0.02,-0.5328007247722796,0.0,Jul,2,6,1,3,New_Visitor,1,0,14,215.3,14.353333333333333,0.0,0.496,0.1527777777777778,0.13871364195002048
2,0.8059831677794373,0,-0.4947987296998535,54,1.459320564519051,0.002631579,0.020467836,1.9143805510613048,0.0,Sep,4,2,9,13,Returning_Visitor,0,1,56,3766.792857,66.08408521052631,0.1225824065359918,6.346699009100001,0.19196428571428573,0.8546497337156903
3,1.2248313986284645,0,-0.4947987296998535,23,0.13105964632015038,0.0,0.008,-0.5328007247722796,0.0,Sep,1,1,1,2,New_Visitor,0,0,26,923.3166666,34.19691357777778,0.0,0.4984,0.19196428571428573,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,3,-0.8110829921126541,0.0,0.033333333,-0.5328007247722796,0.0,June,3,2,1,1,Returning_Visitor,0,0,3,132.4,33.1,0.0,0.4933333334,0.10175438596491228,0.8546497337156903
1,0.6130838965179531,0,-0.4947987296998535,22,0.13194181760816748,0.018181818,0.045,-0.5328007247722796,0.0,Sep,2,2,8,1,Returning_Visitor,0,0,23,756.4333333,31.518055554166665,0.39525691304347826,0.4855454546,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,3,2.0126901531449044,11,0.47191976968298033,0.030769231,0.040384615,-0.5328007247722796,0.0,June,3,2,2,2,Returning_Visitor,0,0,14,1194.787143,79.6524762,0.7434944362778294,0.4826923077,0.10175438596491228,0.8546497337156903
3,0.8745292248106071,3,2.07578372566939,16,0.210619506750771,0.0,0.028070175,1.889520355468176,0.0,Jul,2,2,1,2,Returning_Visitor,0,0,22,1441.7666666300001,62.68550724478261,0.0,5.0759051765,0.1527777777777778,0.8546497337156903
13,1.283939185553622,0,-0.4947987296998535,20,-0.5342795400959905,0.016,0.022,-0.5328007247722796,0.0,Oct,2,2,1,2,Returning_Visitor,0,0,33,477.6666667,14.04901960882353,0.6956521739130435,0.49079999999999996,0.20947176684881602,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,6,-0.49493704454230136,0.0,0.0,1.9524776316929646,0.0,Nov,1,1,7,3,Returning_Visitor,0,1,6,252.3,36.042857142857144,0.0,11.57699566,0.25486250838363517,0.8546497337156903
10,1.1694255167247638,0,-0.4947987296998535,11,-1.0729213416452004,0.0,0.002352941,-0.5328007247722796,0.0,Aug,2,2,1,2,New_Visitor,0,0,21,241.5,10.977272727272727,0.0,0.4995294118,0.17551963048498845,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,83,0.6874657168987117,0.02804878,0.057723577,1.9008448061853773,0.0,Sep,2,6,4,1,Returning_Visitor,0,0,83,1543.423333,18.37408729761905,0.47764086305573655,5.556306340599999,0.19196428571428573,0.8546497337156903
1,1.091155571645763,0,-0.4947987296998535,21,0.6270129335462699,0.0,0.00952381,-0.5328007247722796,0.0,Nov,1,1,2,2,New_Visitor,0,0,22,1563.616667,67.98333334782609,0.0,0.498095238,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,16,0.9870064319260444,0.0,0.003921569,1.9766874090693318,0.0,Oct,2,2,1,2,New_Visitor,0,1,16,2214.666667,130.2745098235294,0.0,46.95130498619999,0.20947176684881602,0.13871364195002048
2,0.857139656290073,2,2.061845883407885,17,0.7985913416692776,0.026315789,0.035087719,-0.5328007247722796,0.0,Nov,2,2,2,2,Returning_Visitor,0,0,21,1938.5,88.11363636363636,0.7292172996580913,0.48508771949999996,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,June,2,4,9,3,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.10175438596491228,0.8546497337156903
1,0.5658713597264212,0,-0.4947987296998535,20,-0.41461987795863403,0.019047619,0.025396825,1.8968242632854453,0.0,Nov,1,2,1,1,Returning_Visitor,0,0,21,323.23333329999997,14.692424240909089,0.7215875015271722,5.3768146463,0.25486250838363517,0.8546497337156903
3,0.7446705803924488,0,-0.4947987296998535,17,-0.4003584555714492,0.004761905,0.022222222,-0.5328007247722796,0.0,Jul,1,1,3,4,Returning_Visitor,0,0,20,349.96666669999996,16.665079366666664,0.20505811201012547,0.4941269841,0.1527777777777778,0.8546497337156903
2,0.9232496614262072,1,-0.4947987296998535,32,0.9932044526661928,0.0125,0.023125,-0.5328007247722796,0.0,Jul,2,2,9,1,Returning_Visitor,0,0,35,2312.200476,64.227791,0.5181347150259068,0.49162500000000003,0.1527777777777778,0.8546497337156903
3,0.9864309920517559,2,2.014163995278793,130,1.7583411088556284,0.019799499,0.036825949,-0.5328007247722796,0.0,Sep,2,2,4,1,Returning_Visitor,1,0,135,5121.148002,37.65550001470588,0.5234369400751849,0.4866949605,0.19196428571428573,0.8546497337156903
2,0.8545276102839882,0,-0.4947987296998535,8,-0.06439034201767814,0.0,0.016666667,-0.5328007247722796,0.0,Sep,3,2,9,2,New_Visitor,0,0,10,600.3,54.57272727272727,0.0,0.49666666660000003,0.19196428571428573,0.13871364195002048
10,1.6017797104104778,0,-0.4947987296998535,53,0.7025163454128364,0.007017544,0.024948268,-0.5328007247722796,0.0,Nov,3,2,1,1,Returning_Visitor,0,0,63,2279.3733337000003,35.615208339062505,0.2704436380879063,0.49290508320000004,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,2,1.7159996564467512,5,-0.846474136712619,0.028571429,0.042857143,-0.5328007247722796,0.0,Jul,3,2,2,4,Returning_Visitor,1,0,7,127.4,15.925,0.6514658056955511,0.4828571427,0.1527777777777778,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,18,-0.20131705843653128,0.0,0.033333333,-0.5328007247722796,0.0,Jul,2,2,1,3,Returning_Visitor,0,0,18,426.0666667,22.42456140526316,0.0,0.4933333334,0.1527777777777778,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,16,-0.7196561614194532,0.1,0.125,-0.5328007247722796,0.0,Aug,3,2,3,13,Returning_Visitor,0,0,16,161.15,9.479411764705883,0.7936507936507937,0.44500000000000006,0.17551963048498845,0.8546497337156903
2,0.951608332584088,0,-0.4947987296998535,59,-0.15719019951972313,0.006779661,0.007605389,-0.5328007247722796,0.0,Aug,3,2,1,4,Returning_Visitor,1,0,61,547.21,8.825967741935484,0.7878389925196874,0.4964450239,0.17551963048498845,0.8546497337156903
7,1.1390648955458327,0,-0.4947987296998535,20,-0.4935098340813587,0.008333333,0.025,-0.5328007247722796,0.0,Oct,2,2,1,3,Returning_Visitor,0,0,27,407.9833333,14.570833332142858,0.32051280769230767,0.4925000001,0.20947176684881602,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,135,2.137062452343574,0.019259259,0.037964727,-0.5328007247722796,0.0,Sep,2,2,2,3,Returning_Visitor,0,0,135,7091.697778,52.144836602941176,0.49427419316963267,0.4866292769,0.19196428571428573,0.8546497337156903
5,0.7446705803924488,4,2.074440127497829,5,-1.05529857693496,0.0,0.018181818,1.8776259856325221,0.0,Sep,2,2,8,2,New_Visitor,0,0,14,502.79999999999995,33.519999999999996,0.0,4.6597277108999995,0.19196428571428573,0.13871364195002048
2,0.9357144461020416,0,-0.4947987296998535,43,0.08659127922276186,0.0,0.005319149,1.9701877375526047,0.0,Oct,2,2,1,2,New_Visitor,0,1,45,759.1333333,16.50289855,0.0,23.315663060200002,0.20947176684881602,0.13871364195002048
1,0.9377452562436566,0,-0.4947987296998535,8,-0.6288687751733345,0.075,0.078125,-0.5328007247722796,0.0,Nov,3,3,1,1,Returning_Visitor,1,0,9,279.3285714,27.93285714,0.947867298578199,0.46187500000000004,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,22,0.4121296730130586,0.023809524,0.036507937,1.9069070862375734,0.0,Aug,2,2,2,1,Returning_Visitor,0,1,22,1076.65,46.810869565217395,0.6347862853667479,5.8790514554,0.17551963048498845,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,3,-1.2738066931887109,0.0,0.066666667,-0.5328007247722796,0.0,Sep,2,2,7,2,Returning_Visitor,0,0,3,41.4,10.35,0.0,0.4866666666,0.19196428571428573,0.8546497337156903
2,0.48285324681913694,0,-0.4947987296998535,46,0.5974028070833464,0.008163265,0.03537415,1.8257878192032004,0.0,Sep,2,4,3,1,Returning_Visitor,0,0,48,1400.5,28.581632653061224,0.22442490065059936,3.4968117315,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,2,2.0600794675571232,24,0.3711289637406337,0.052564103,0.049224806,-0.5328007247722796,0.0,Nov,2,2,9,20,Returning_Visitor,1,0,26,1108.975758,41.07317622222222,1.0465765263483546,0.4743858079,0.25486250838363517,0.8546497337156903
1,0.577989220679009,0,-0.4947987296998535,31,0.2224438496648199,0.0,0.008333333,-0.5328007247722796,0.0,Sep,1,1,1,3,New_Visitor,0,0,32,856.0600000000001,25.94121212121212,0.0,0.49833333339999997,0.19196428571428573,0.13871364195002048
2,0.9641455678401996,0,-0.4947987296998535,6,-0.45139215060058563,0.0,0.005,-0.5328007247722796,0.0,Sep,3,2,1,2,New_Visitor,1,0,8,365.70000000000005,40.63333333333334,0.0,0.499,0.19196428571428573,0.13871364195002048
2,0.582721215092784,0,-0.4947987296998535,4,-1.049994315632142,0.0,0.028571429,-0.5328007247722796,0.0,Aug,2,2,7,4,Returning_Visitor,0,0,6,107.19999999999999,15.314285714285713,0.0,0.4942857142,0.17551963048498845,0.8546497337156903
2,0.990224787026952,0,-0.4947987296998535,7,-0.9057273941284943,0.025,0.015,-0.5328007247722796,0.0,Oct,3,2,1,2,Returning_Visitor,1,0,9,206.1666667,20.61666667,1.5625,0.4895,0.20947176684881602,0.8546497337156903
6,1.1787102684324793,0,-0.4947987296998535,3,-1.407062801590848,0.0,0.011111111,-0.5328007247722796,0.0,Jul,2,10,3,5,New_Visitor,0,0,9,202.7,20.27,0.0,0.4977777778,0.1527777777777778,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,13,-0.3350741047211304,0.030769231,0.069230769,-0.5328007247722796,0.0,Oct,1,1,4,4,Returning_Visitor,1,0,13,338.2,24.157142857142855,0.43811610549216684,0.4769230769,0.20947176684881602,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,21,0.349522696888222,0.015238095,0.067619048,-0.5328007247722796,0.0,Jul,2,4,3,1,Returning_Visitor,0,0,21,987.77,44.89863636363636,0.2220680036248827,0.48190476190000003,0.1527777777777778,0.8546497337156903
10,0.9166854971387265,1,2.0766272418993386,113,1.3425488247257737,0.007377049,0.016691039,1.9701622275355102,0.0,Aug,2,2,3,1,Returning_Visitor,0,0,124,4174.65064967,33.39720519736,0.4169935411933691,23.2708026575,0.17551963048498845,0.8546497337156903
4,0.8723852197851045,0,-0.4947987296998535,3,-1.1977956162346979,0.0,0.00952381,-0.5328007247722796,0.0,Sep,3,3,4,5,New_Visitor,0,0,7,121.8,15.225,0.0,0.498095238,0.19196428571428573,0.13871364195002048
6,1.077247745465118,1,-0.4947987296998535,32,0.1985499104135828,0.027027027,0.041441441,-0.5328007247722796,0.0,Nov,2,4,1,1,Returning_Visitor,1,0,39,925.2066667,23.1301666675,0.6368074778610838,0.4836036037,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,26,-0.0027260752609687905,0.023076923,0.037179487,-0.5328007247722796,0.0,June,3,2,5,13,Returning_Visitor,0,0,26,587.9,21.774074074074072,0.6044325058636854,0.4856410257,0.10175438596491228,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,June,3,2,3,13,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.10175438596491228,0.8546497337156903
1,0.4669188681902339,0,-0.4947987296998535,0,-2.168082124275048,0.0,0.033333333,-0.5328007247722796,0.0,Oct,2,2,6,3,Returning_Visitor,0,1,1,23.2,11.6,0.0,0.4933333334,0.20947176684881602,0.8546497337156903
4,0.1807044663147659,0,-0.4947987296998535,44,0.9611688702820578,0.02705314,0.048201119,-0.5328007247722796,0.0,Aug,1,1,1,3,Returning_Visitor,0,0,48,2160.190195,44.085514183673475,0.5498480634149805,0.4822438342,0.17551963048498845,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,51,-0.09524055189677263,0.007843137,0.011671335,1.9166154771243897,0.0,Oct,3,2,1,1,Returning_Visitor,1,1,51,507.5,9.759615384615385,0.6189669044343,6.5014190769,0.20947176684881602,0.8546497337156903
5,1.1766099631943474,0,-0.4947987296998535,17,0.3067323069662712,0.018181818,0.017272727,-0.5328007247722796,0.0,Aug,2,2,3,4,Returning_Visitor,0,0,22,1104.3333334,48.01449275652173,0.9950248805227592,0.4910909092,0.17551963048498845,0.8546497337156903
5,1.1772292457647682,0,-0.4947987296998535,39,0.19683335651800832,0.032954545,0.056528671,-0.5328007247722796,0.0,Sep,1,2,1,1,Returning_Visitor,0,0,44,969.0131148,21.533624773333333,0.5728368903220448,0.47880790230000003,0.19196428571428573,0.8546497337156903
1,0.006150476326528315,0,-0.4947987296998535,27,0.7840102772504004,0.038095238,0.06037037,-0.5328007247722796,0.0,Jul,2,2,7,1,Returning_Visitor,0,0,28,1746.575,60.226724137931036,0.6207431697087699,0.4764973546,0.1527777777777778,0.8546497337156903
5,1.4473086966386874,0,-0.4947987296998535,115,1.6341918527047583,0.004273504,0.023036223,1.9246341317946014,0.0,Aug,2,4,4,1,Returning_Visitor,1,1,120,4840.1716670000005,40.00141873553719,0.177794323176316,7.1397686342,0.17551963048498845,0.8546497337156903
2,0.4327636552235238,0,-0.4947987296998535,7,0.281540462793448,0.0,0.055555556,-0.5328007247722796,0.0,Aug,2,2,1,1,Returning_Visitor,0,0,9,919.0,91.9,0.0,0.48888888880000003,0.17551963048498845,0.8546497337156903
1,0.8120115145888788,0,-0.4947987296998535,73,0.2766400509500703,0.0,0.0,1.9795785608305418,0.0,Sep,2,2,3,2,New_Visitor,0,1,74,950.968795,12.679583933333333,0.0,129.7749366,0.19196428571428573,0.13871364195002048
5,1.0424910405885721,0,-0.4947987296998535,60,0.6736042302768539,0.007936508,0.01982092,-0.5328007247722796,0.0,Aug,2,2,4,3,Returning_Visitor,1,0,65,1632.53,24.73530303030303,0.3811795059968532,0.4936548636,0.17551963048498845,0.8546497337156903
5,1.435307956795298,2,2.0261879356637658,42,0.7715430936602686,0.062222222,0.090962963,1.6544762553331525,0.0,June,2,2,6,13,Returning_Visitor,0,0,49,2146.71619,42.9343238,0.6766008833360448,2.0459863858,0.10175438596491228,0.8546497337156903
5,1.0155648944176126,0,-0.4947987296998535,211,2.191602408326544,0.012735849,0.028901336,-0.5328007247722796,0.0,Aug,2,2,3,13,Returning_Visitor,0,0,216,7549.288149,34.78934630875576,0.425929095609641,0.4903989781,0.17551963048498845,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,7,-0.5095180461026321,0.025,0.08125,1.6659427766881325,0.0,Sep,3,7,3,4,Returning_Visitor,0,0,7,245.4,30.675,0.303951367781155,2.111857315,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,42,0.3005566930204752,0.019047619,0.034920635,-0.5328007247722796,0.0,Aug,3,2,8,2,Returning_Visitor,0,0,42,922.3,21.448837209302326,0.5302695511925108,0.4873015873,0.17551963048498845,0.8546497337156903
5,0.5873899358780295,0,-0.4947987296998535,30,-0.20276025957628255,0.0,0.0125,-0.5328007247722796,0.0,Oct,2,2,7,1,Returning_Visitor,0,0,35,457.0333333,12.695370369444444,0.0,0.4975,0.20947176684881602,0.8546497337156903
4,0.7807040858437784,0,-0.4947987296998535,68,1.2239722067426746,0.002898551,0.008789401,-0.5328007247722796,0.0,June,4,1,4,1,Returning_Visitor,0,0,72,2944.3461540000003,40.33350895890411,0.29609074140491337,0.4973725545,0.10175438596491228,0.8546497337156903
2,1.2486706964628878,0,-0.4947987296998535,15,0.025871176576914345,0.0,0.027777778,-0.5328007247722796,0.0,Nov,1,1,2,2,Returning_Visitor,0,0,17,832.5076190999999,46.25042328333333,0.0,0.4944444444,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,2,-0.7516277622932577,0.0,0.033333333,-0.5328007247722796,0.0,Oct,2,2,3,5,Returning_Visitor,0,0,2,150.6,50.199999999999996,0.0,0.4933333334,0.20947176684881602,0.8546497337156903
3,1.2409059287079947,0,-0.4947987296998535,87,1.5082018604357454,0.0,0.00411985,-0.5328007247722796,0.0,Sep,2,2,7,1,Returning_Visitor,0,0,90,4111.416667,45.18040293406594,0.0,0.49917603,0.19196428571428573,0.8546497337156903
1,1.1498371012960538,0,-0.4947987296998535,13,-0.2660044921622965,0.0,0.011904762,-0.5328007247722796,0.0,Oct,1,2,3,2,New_Visitor,0,0,14,541.8166667,36.121111113333335,0.0,0.4976190476,0.20947176684881602,0.13871364195002048
8,0.9392890406533021,1,1.746379398817934,227,1.4877662663452065,0.007264957,0.018863427,-0.06481455837787788,0.0,Oct,2,2,1,13,Returning_Visitor,0,0,236,3909.29086343,16.49489815793249,0.36574539730732264,0.571458454,0.20947176684881602,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,11,-0.6964223044318021,0.0,0.036363636,-0.5328007247722796,0.0,Oct,2,2,1,1,Returning_Visitor,0,0,11,169.1666667,14.097222225000001,0.0,0.4927272728,0.20947176684881602,0.8546497337156903
1,1.1676099132100912,0,-0.4947987296998535,24,0.628952126809788,0.008333333,0.006944444,-0.5328007247722796,0.0,Aug,3,2,3,4,Returning_Visitor,1,1,25,1602.363333,61.629358961538465,1.048951065675584,0.49611111129999996,0.17551963048498845,0.8546497337156903
8,1.070004559729254,0,-0.4947987296998535,7,-1.0189161084181253,0.033333333,0.024166667,-0.5328007247722796,0.0,Sep,2,2,1,1,Returning_Visitor,0,0,15,207.39999997,12.962499998125,1.3245032804701553,0.48516666669999997,0.19196428571428573,0.8546497337156903
1,0.45024516329633396,0,-0.4947987296998535,9,-0.31802959916056506,0.0,0.005194805,1.9375386453524048,0.0,Nov,2,2,3,3,Returning_Visitor,0,1,10,370.74,33.70363636363636,0.0,8.585105289000001,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,19,-0.1716836313317261,0.0,0.011111111,-0.5328007247722796,0.0,Sep,3,2,1,2,Returning_Visitor,1,0,19,447.7166667,22.385833335,0.0,0.4977777778,0.19196428571428573,0.8546497337156903
3,0.943760923207142,0,-0.4947987296998535,41,0.7548462129212311,0.031060606,0.046893939,-0.5328007247722796,0.0,June,2,2,1,1,Returning_Visitor,0,0,44,1765.0,39.22222222222222,0.6485289506047937,0.4813030304,0.10175438596491228,0.8546497337156903
10,1.1369968518155014,0,-0.4947987296998535,50,0.6040049150209826,0.008611111,0.02038584,1.9438672519410285,0.0,Sep,3,2,3,4,Returning_Visitor,0,0,60,1542.0752827,25.279922667213114,0.4026547940132349,9.591717368700001,0.19196428571428573,0.8546497337156903
3,1.088474213537148,4,2.0710476133439677,36,0.5742963527441802,0.014285714,0.034484127,1.9097311787197229,0.0,Nov,2,7,2,2,Returning_Visitor,0,0,43,1681.4933330000001,38.21575756818182,0.4025944896432142,6.0457373654,0.25486250838363517,0.8546497337156903
14,1.3051334693422412,3,2.069925719244911,51,1.2340741550920684,0.013661202,0.02989071,1.8778220613061143,0.0,Nov,4,2,7,1,Returning_Visitor,1,1,68,3369.1388891,48.82809984202899,0.4422430562457127,4.6595094899000005,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,18,-0.06193098482057221,0.0,0.02962963,-0.5328007247722796,0.0,June,1,1,1,2,Returning_Visitor,0,0,18,535.3995238,28.178922305263157,0.0,0.49407407400000003,0.10175438596491228,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,18,0.06237804053711872,0.05,0.07962963,-0.5328007247722796,0.0,Jul,2,2,3,4,Returning_Visitor,0,0,18,650.1333333,34.21754385789474,0.6201194275603149,0.469074074,0.1527777777777778,0.8546497337156903
9,1.1547310540043263,0,-0.4947987296998535,37,0.2361544331599769,0.000724638,0.0125,-0.5328007247722796,0.0,Sep,2,10,1,1,Returning_Visitor,0,0,46,1003.9833333,21.361347517021276,0.053676888888888885,0.4972826086,0.19196428571428573,0.8546497337156903
3,0.8826453282221207,0,-0.4947987296998535,17,-0.051818090267905716,0.0,0.002,-0.5328007247722796,0.0,Sep,2,2,9,2,New_Visitor,0,0,20,616.7,29.366666666666667,0.0,0.4996,0.19196428571428573,0.13871364195002048
3,0.966742159604391,0,-0.4947987296998535,9,0.038349950860817814,0.0,0.024242424,-0.5328007247722796,0.0,Nov,2,2,5,2,Returning_Visitor,1,0,12,719.2,55.323076923076925,0.0,0.4951515152,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,86,1.8267694711624514,0.013882353,0.0654082,-0.5328007247722796,0.0,Aug,2,2,4,1,Returning_Visitor,0,0,86,5332.547778,61.293652620689656,0.20904576543258213,0.4827536541,0.17551963048498845,0.8546497337156903
2,-0.20497614352008775,0,-0.4947987296998535,2,-1.2494384921126305,0.0,0.05,-0.5328007247722796,0.0,Sep,2,10,3,5,New_Visitor,0,0,4,48.4,9.68,0.0,0.49,0.19196428571428573,0.13871364195002048
5,0.6959353579739922,0,-0.4947987296998535,36,0.13490675629390683,0.005714286,0.017142857,-0.5328007247722796,0.0,Sep,2,2,3,13,Returning_Visitor,0,0,41,768.3333333,18.293650792857143,0.3149606481492964,0.49485714280000004,0.19196428571428573,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,5,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Jul,3,2,3,1,Returning_Visitor,1,0,5,0.0,0.0,0.9950248756218906,0.4,0.1527777777777778,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,23,-0.40671609071628445,0.013636364,0.037207792,1.9083961640811318,0.0,Sep,2,2,3,1,Returning_Visitor,0,1,23,297.3,12.387500000000001,0.35690007943929336,5.966777402400001,0.19196428571428573,0.8546497337156903
